title,price,categoryName,address,neighborhood,street,city,postalCode,state,countryCode,website,phone,phoneUnformatted,claimThisBusiness,location,totalScore,permanentlyClosed,temporarilyClosed,placeId,categories,fid,cid,reviewsCount,imagesCount,imageCategories,scrapedAt,googleFoodUrl,hotelAds,openingHours,peopleAlsoSearch,placesTags,reviewsTags,additionalInfo,gasPrices,url,searchPageUrl,searchString,language,rank,isAdvertisement,imageUrl,kgmid,search_service,search_metro,batch_number,scraped_timestamp,reviewsDistribution,additionalOpeningHours,isExternalServicePlace,externalId,description,reserveTableUrl
Austin Dream Remodeling,,Kitchen remodeler,"2713 Bristol Dr Unit 2, Austin, TX 78723",University Hills and Windsor Park,2713 Bristol Dr Unit 2,Austin,78723,Texas,US,https://austindreamremodeling.com/,(512) 778-0791,+15127780791,False,"{'lat': 30.3109247, 'lng': -97.679033}",4.9,False,False,ChIJkZXDreDNRIYRfSQiWExyZ_4,"['Kitchen remodeler', 'Construction company', 'General contractor', 'Bathroom remodeler', 'Remodeler']",0x8644cde0adc39591:0xfe67724c5822247d,18331746480456606845,72.0,287.0,[],2026-03-02T07:54:32.951Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': '8\u202fAM to 8\u202fPM'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Onsite services': True}, {'English': True}], 'Accessibility': [{'Wheelchair accessible parking lot': True}], 'Offerings': [{'Installation service': True}, {'Repair services': True}], 'Payments': [{'Credit cards': True}, {'Debit cards': True}]}",[],https://www.google.com/maps/search/?api=1&query=Austin%20Dream%20Remodeling&query_place_id=ChIJkZXDreDNRIYRfSQiWExyZ_4,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","kitchen remodeling contractor near Austin, TX",en,12,False,https://lh3.googleusercontent.com/p/AF1QipPQwYwPspwrH9inv01NmvJFPp-DWm_QiIy0jTxj=w408-h271-k-no,/g/11y1w80ybf,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497653,,,,,,
Rockin' Remodeling Design & Build,,Kitchen remodeler,"7784+VQ, Austin, TX 78701",Downtown Austin,7784+VQ,Austin,78701,Texas,US,http://www.rockinremodeling.com/,,,False,"{'lat': 30.2671817, 'lng': -97.7429485}",4.7,False,False,ChIJIVaGjoq1RIYRUbEO1YGGfp0,"['Kitchen remodeler', 'Bathroom remodeler', 'General contractor']",0x8644b58a8e865621:0x9d7e8681d50eb151,11348656003203641681,85.0,681.0,[],2026-03-02T07:54:32.951Z,,[],"[{'day': 'Monday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '9\u202fAM to 4\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Online estimates': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}], 'Crowd': [{'LGBTQ+ friendly': True}, {'Transgender safespace': True}]}",[],https://www.google.com/maps/search/?api=1&query=Rockin'%20Remodeling%20Design%20%26%20Build&query_place_id=ChIJIVaGjoq1RIYRUbEO1YGGfp0,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","kitchen remodeling contractor near Austin, TX",en,13,False,https://lh3.googleusercontent.com/p/AF1QipMJp06zuy1ghgFRpOobs2V4OcEKDywqUbj3oWIV=w408-h544-k-no,/g/11fj8dgzm8,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497851,,,,,,
LFM Construction & Remodeling,,Kitchen remodeler,"2307 Thornton Rd Unit 103, Austin, TX 78704",South Lamar,2307 Thornton Rd Unit 103,Austin,78704,Texas,US,https://www.lfmremodeling.com/?utm_source=google&utm_medium=GMB&utm_campaign=GMB&utm_id=GMB,(512) 549-2434,+15125492434,False,"{'lat': 30.2449723, 'lng': -97.7716036}",4.9,False,False,ChIJlU5jsdWXwoARyLm2jfJvV20,"['Kitchen remodeler', 'Bathroom remodeler', 'Contractor', 'Fire damage restoration service', 'Flooring contractor', 'General contractor', 'Remodeler', 'Roofing contractor', 'Water damage restoration service', 'Window installation service']",0x80c297d5b1634e95:0x6d576ff28db6b9c8,7878889160658303432,181.0,282.0,[],2026-03-02T07:54:32.951Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 9\u202fPM'}, {'day': 'Saturday', 'hours': '9\u202fAM to 6\u202fPM'}, {'day': 'Sunday', 'hours': '10\u202fAM to 6\u202fPM'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible parking lot': True}], 'Amenities': [{'Gender-neutral restroom': True}], 'Crowd': [{'LGBTQ+ friendly': True}, {'Transgender safespace': True}]}",[],https://www.google.com/maps/search/?api=1&query=LFM%20Construction%20%26%20Remodeling&query_place_id=ChIJlU5jsdWXwoARyLm2jfJvV20,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","kitchen remodeling contractor near Austin, TX",en,14,False,https://lh3.googleusercontent.com/p/AF1QipP1tluLeGWnCbsL4LFZ5tpqdtKPIKeWxPoOlvMU=w408-h408-k-no,/g/11fhlczh1w,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497854,,,,,,
OnPoint Home Construction | Kitchen & Bath Remodeling,,Remodeler,"15301 Iola Cove, Austin, TX 78717",Avery Ranch-Lakeline,15301 Iola Cove,Austin,78717,Texas,US,https://austinremodeling-onpointconstruction.com/?google_maps,(512) 969-8828,+15129698828,False,"{'lat': 30.4764515, 'lng': -97.7737076}",5.0,False,False,ChIJcTQyjgDl8ioRhlza47IKhws,"['Remodeler', 'Construction company', 'Custom home builder']",0x2af2e5008e323471:0xb870ab2e3da5c86,830644419716340870,56.0,64.0,[],2026-03-02T07:54:32.951Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'From the business': [{'Identifies as veteran-owned': True}], 'Service options': [{'Online estimates': True}, {'English': True}], 'Accessibility': [{'Wheelchair accessible parking lot': True}], 'Crowd': [{'LGBTQ+ friendly': True}, {'Transgender safespace': True}], 'Parking': [{'On-site parking': True}]}",[],https://www.google.com/maps/search/?api=1&query=OnPoint%20Home%20Construction%20%7C%20Kitchen%20%26%20Bath%20Remodeling&query_place_id=ChIJcTQyjgDl8ioRhlza47IKhws,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","kitchen remodeling contractor near Austin, TX",en,16,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdqAHHAszqUUcz_nYC_qe0eWKIhT-rIUwViCMRsQTO8EnPi1nCgFBMiUcwwhmgrtDz7OASeMZo_H9h8j2a1wERW2mplBvjssUC6Ef53DlvK6FgzlZ-46kd3UCYmfPMha70S23I=w408-h306-k-no,/g/11tj618sfw,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497866,,,,,,
ACE Remodeling TX,,Kitchen remodeler,"3515 Greystone Dr, Austin, TX 78731",Northwest Hills,3515 Greystone Dr,Austin,78731,Texas,US,https://aceremodelingtx.com/,(512) 969-9179,+15129699179,False,"{'lat': 30.3579868, 'lng': -97.7499422}",4.9,False,False,ChIJzTqeFsFrgQERCZhP2n1dW8Q,"['Kitchen remodeler', 'Bathroom remodeler', 'Custom home builder', 'General contractor', 'Remodeler', 'Swimming pool contractor']",0x1816bc1169e3acd:0xc45b5d7dda4f9809,14149005449429489673,152.0,251.0,[],2026-03-02T07:54:32.951Z,,[],"[{'day': 'Monday', 'hours': '8:30\u202fAM to 6:30\u202fPM'}, {'day': 'Tuesday', 'hours': '8:30\u202fAM to 6:30\u202fPM'}, {'day': 'Wednesday', 'hours': '8:30\u202fAM to 6:30\u202fPM'}, {'day': 'Thursday', 'hours': '8:30\u202fAM to 6:30\u202fPM'}, {'day': 'Friday', 'hours': '8:30\u202fAM to 6:30\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': '8:30\u202fAM to 6:30\u202fPM'}]",[],[],[],"{'Service options': [{'Onsite services': True}, {'Online estimates': False}, {'English': True}], 'Accessibility': [{'Wheelchair accessible parking lot': True}, {'Assistive hearing loop': False}, {'Wheelchair accessible restroom': False}, {'Wheelchair accessible seating': False}], 'Crowd': [{'Transgender safespace': True}], 'Parking': [{'Free parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=ACE%20Remodeling%20TX&query_place_id=ChIJzTqeFsFrgQERCZhP2n1dW8Q,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","kitchen remodeling contractor near Austin, TX",en,17,False,https://lh3.googleusercontent.com/p/AF1QipOC0zxRVcgmfEAmxLZSi9Tb0j8I0vDz8NbSty2R=w408-h272-k-no,/g/11vbxkhjl1,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497868,,,,,,
"Green Bay Remodeling, Inc.",,Kitchen remodeler,"3724 Executive Center Dr, Austin, TX 78731",Northwest Hills,3724 Executive Center Dr,Austin,78731,Texas,US,https://www.greenbayremodeling.com/austin-tx,(737) 383-0883,+17373830883,False,"{'lat': 30.3629249, 'lng': -97.7496518}",4.9,False,False,ChIJmeydnNbLRIYRsYbM0nj3Mcc,"['Kitchen remodeler', 'Bathroom remodeler', 'Construction company', 'Contractor', 'Custom home builder', 'Home builder', 'Interior construction contractor', 'Interior designer', 'General contractor', 'Remodeler']",0x8644cbd69c9dec99:0xc731f778d2cc86b1,14353525585711236785,59.0,349.0,[],2026-03-02T07:54:32.951Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '9\u202fAM to 3\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Onsite services': True}, {'English': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Green%20Bay%20Remodeling%2C%20Inc.&query_place_id=ChIJmeydnNbLRIYRsYbM0nj3Mcc,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","kitchen remodeling contractor near Austin, TX",en,18,False,https://lh3.googleusercontent.com/p/AF1QipPaIvGbz_Cpb8XfTtCCGCGF9kKM1pK36wa8gzHx=w408-h306-k-no,/g/11swlwhcln,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497871,,,,,,
Together Design & Build,,Kitchen remodeler,"6000 S Congress Ave #101, Austin, TX 78745",South Austin,6000 S Congress Ave #101,Austin,78745,Texas,US,https://togetherdesignbuild.com/,(833) 573-3627,+18335733627,False,"{'lat': 30.2001268, 'lng': -97.776666}",5.0,False,False,ChIJr99r99G5RIYRjdTP7Rw1fNE,"['Kitchen remodeler', 'Bathroom remodeler', 'General contractor', 'Remodeler']",0x8644b9d1f76bdfaf:0xd17c351cedcfd48d,15094998449404236941,277.0,628.0,[],2026-03-02T07:54:32.951Z,,[],"[{'day': 'Monday', 'hours': '8:30\u202fAM to 5:30\u202fPM'}, {'day': 'Tuesday', 'hours': '8:30\u202fAM to 5:30\u202fPM'}, {'day': 'Wednesday', 'hours': '8:30\u202fAM to 5:30\u202fPM'}, {'day': 'Thursday', 'hours': '8:30\u202fAM to 5:30\u202fPM'}, {'day': 'Friday', 'hours': '8:30\u202fAM to 5:30\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Onsite services': True}, {'Online estimates': False}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}], 'Crowd': [{'LGBTQ+ friendly': True}, {'Transgender safespace': True}], 'Parking': [{'On-site parking': True}]}",[],https://www.google.com/maps/search/?api=1&query=Together%20Design%20%26%20Build&query_place_id=ChIJr99r99G5RIYRjdTP7Rw1fNE,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","kitchen remodeling contractor near Austin, TX",en,19,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyx6G-0YF08VW8v5Q8C7zmCKYut4KAU71idcmU0gno9htu2ePjY_bYgMzy-XEvpGSKihQf9763ozPA5NfS32ut3cnvxdCoEe5pmdbJiUBwYPfinT-uY-S-BPp1R40qJ_HDu_sSsg=w408-h306-k-no,/g/11ft_055fh,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497883,,,,,,
Statewide Remodeling - Austin,,Bathroom remodeler,"2209 Rutland Dr #100, Austin, TX 78758",North Burnet–Gateway,2209 Rutland Dr #100,Austin,78758,Texas,US,https://www.statewideremodeling.com/texas/austin/?utm_source=GMB&utm_campaign=Austin&utm_medium=Organic%3Futm_source%3Dgmb&utm_medium=Yext&y_source=1_NjY1MDE5MjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(512) 937-1529,+15129371529,False,"{'lat': 30.3802837, 'lng': -97.7182491}",4.4,False,False,ChIJBQD3mvLLRIYRoqs0W7mnFDc,"['Bathroom remodeler', 'Remodeler', 'Window installation service']",0x8644cbf29af70005:0x3714a7b95b34aba2,3968981586161216418,567.0,207.0,[],2026-03-02T07:54:32.951Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Saturday', 'hours': '8\u202fAM to 8\u202fPM'}, {'day': 'Sunday', 'hours': '8\u202fAM to 8\u202fPM'}]",[],[],[],"{'Service options': [{'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}], 'Parking': [{'On-site parking': True}]}",[],https://www.google.com/maps/search/?api=1&query=Statewide%20Remodeling%20-%20Austin&query_place_id=ChIJBQD3mvLLRIYRoqs0W7mnFDc,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.35154298831418,-97.63628741017266,17z?hl=en","kitchen remodeling contractor near Austin, TX",en,20,False,https://lh3.googleusercontent.com/p/AF1QipP38XAPr45YWnCLCS3TlNpIHgNLwmZ-8qy6xsJ4=w408-h271-k-no,/g/1td7cjtg,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497885,,,,,,
Austin Remodelers & Build,,Kitchen remodeler,"11900 Acorn Creek Trail, Austin, TX 78750",Anderson Mill,11900 Acorn Creek Trail,Austin,78750,Texas,US,https://austinremodelers.us/,(512) 649-2999,+15126492999,False,"{'lat': 30.4552037, 'lng': -97.8143282}",5.0,False,False,ChIJyQLc8py1RIYRCSn5rpuhWBw,"['Kitchen remodeler', 'Bathroom remodeler', 'Carpenter', 'Construction company', 'Design engineer', 'Home builder', 'Interior construction contractor', 'Interior designer', 'General contractor']",0x8644b59cf2dc02c9:0x1c58a19baef92909,2042560121040087305,66.0,207.0,[],2026-03-02T07:54:34.104Z,,[],"[{'day': 'Monday', 'hours': '9\u202fAM to 6\u202fPM'}, {'day': 'Tuesday', 'hours': '9\u202fAM to 6\u202fPM'}, {'day': 'Wednesday', 'hours': '9\u202fAM to 6\u202fPM'}, {'day': 'Thursday', 'hours': '9\u202fAM to 6\u202fPM'}, {'day': 'Friday', 'hours': '9\u202fAM to 6\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': '9\u202fAM to 6\u202fPM'}]",[],[],[],"{'From the business': [{'Identifies as women-owned': True}], 'Service options': [{'Online estimates': True}, {'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Austin%20Remodelers%20%26%20Build&query_place_id=ChIJyQLc8py1RIYRCSn5rpuhWBw,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.48522774389368,-97.88554516723337,13z?hl=en","kitchen remodeling contractor near Austin, TX",en,1,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRtxkH0I5uQnvLayMXBgrAMesYI5xq4FNoKJ8NNrMO_Uf5uZOFDS666sJx8t37N5TO_TyG7FkDNW7DtqpsV_z5-mJv2-g1uk4eAzibe6EqF3NKLfasaaa1JrwYkgxHMhTJR6ssTuaxRno=w408-h271-k-no,/g/11lkzk0mb3,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497888,,,,,,
ATX Construction and Remodeling,,Kitchen remodeler,,,,,,,,https://atxconstructions.com/general-contractors-cedar-park-tx/,(737) 245-6927,+17372456927,False,"{'lat': 30.296535, 'lng': -97.7491735}",5.0,False,False,ChIJfVajh4npEQkRFhEe9KOZkLI,"['Kitchen remodeler', 'Bathroom remodeler', 'Service establishment', 'General contractor', 'Construction company', 'Remodeler']",0x911e98987a3567d:0xb29099a3f41e1116,12866953064851837206,22.0,57.0,[],2026-03-02T07:54:34.104Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],,[],https://www.google.com/maps/search/?api=1&query=ATX%20Construction%20and%20Remodeling&query_place_id=ChIJfVajh4npEQkRFhEe9KOZkLI,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.48522774389368,-97.88554516723337,13z?hl=en","kitchen remodeling contractor near Austin, TX",en,3,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDOJBOs5Tgn2D_HlQGn3_bkn_6qeAnH_eYufZ6W60BGxPKcEPOSjsFHlgnJUeVHSWGHKMbTCp5mjbgNOgJTmNB-AS33dYg2OdZ8-99n88rHNHfj-RORa1Tt4UBqcL1pvYc1YQSwvFZxKg=w408-h350-k-no,/g/11y7nnj1hx,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497889,,,,,,
Fine Line Remodeling,,Kitchen remodeler,,,,,,,,http://www.finelineremodeling.com/,(512) 669-8951,+15126698951,False,"{'lat': 30.296114, 'lng': -97.73297}",5.0,False,False,ChIJX4lRZWAtW4YR2HYuCOm4cBw,"['Kitchen remodeler', 'Service establishment', 'Remodeler']",0x865b2d606551895f:0x1c70b8e9082e76d8,2049341141457729240,32.0,196.0,[],2026-03-02T07:54:34.104Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],{'Payments': [{'Credit cards': True}]},[],https://www.google.com/maps/search/?api=1&query=Fine%20Line%20Remodeling&query_place_id=ChIJX4lRZWAtW4YR2HYuCOm4cBw,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.48522774389368,-97.88554516723337,13z?hl=en","kitchen remodeling contractor near Austin, TX",en,6,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIO9A--aogseef9chR9aCh468uNEyuwVKSvlDFenGZmv7N-vd3gkYmFM9BtEs2K39gynxvL6sE0bFnIazPBD-wz735spAqVuhTzh3dZ6hnubcMSfa3B39qxBEAiNGR1pmLAjU=w408-h306-k-no,/g/11c5svgzbf,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497891,,,,,,
Texas Design and Renovation,,Construction company,"9410 Anderson Mill Rd, Austin, TX 78729",Pond Springs,9410 Anderson Mill Rd,Austin,78729,Texas,US,https://texasdesignandrenovation.com/,(512) 592-8588,+15125928588,False,"{'lat': 30.4502476, 'lng': -97.786808}",4.6,False,False,ChIJdfjIJNOuvWcROYaLdryryLo,"['Construction company', 'Deck builder', 'General contractor']",0x67bdaed324c8f875:0xbac8abbc768b8639,13459196312327783993,34.0,29.0,[],2026-03-02T07:54:34.104Z,,[],"[{'day': 'Monday', 'hours': '9\u202fAM to 7\u202fPM'}, {'day': 'Tuesday', 'hours': '9\u202fAM to 7\u202fPM'}, {'day': 'Wednesday', 'hours': '9\u202fAM to 7\u202fPM'}, {'day': 'Thursday', 'hours': '9\u202fAM to 7\u202fPM'}, {'day': 'Friday', 'hours': '9\u202fAM to 7\u202fPM'}, {'day': 'Saturday', 'hours': '9\u202fAM to 7\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Texas%20Design%20and%20Renovation&query_place_id=ChIJdfjIJNOuvWcROYaLdryryLo,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.48522774389368,-97.88554516723337,13z?hl=en","kitchen remodeling contractor near Austin, TX",en,8,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepza4Z8ZkKJ_RAOvuW6QBx0ZRdRk_OrIogBoZR2Z1W2_9zGG4KU-KMRXLjsAkTZunwxxlNA2hRN4owomKKidjxESa3Wq7z09x45Dpii8kOmulSEL4peevacUQmKEwcUU6P-6WPbBNpOi14i=w408-h304-k-no,/g/11lp2vrb18,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497894,,,,,,
MHM Remodeling,,Kitchen remodeler,,,,,,,,https://www.mhmremodeling.com/,(512) 775-2650,+15127752650,False,"{'lat': 30.4140535, 'lng': -97.7604135}",4.9,False,False,ChIJZ9h8jLMvW4YRAFMupKJOnR4,"['Kitchen remodeler', 'Service establishment', 'Bathroom remodeler']",0x865b2fb38c7cd867:0x1e9d4ea2a42e5300,2206005852927578880,29.0,226.0,[],2026-03-02T07:54:34.104Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': '10\u202fAM to 5\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Delivery': True}], 'Offerings': [{'Installation service': True}, {'Repair services': True}], 'Payments': [{'Checks': True}, {'NFC mobile payments': True}]}",[],https://www.google.com/maps/search/?api=1&query=MHM%20Remodeling&query_place_id=ChIJZ9h8jLMvW4YRAFMupKJOnR4,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.48522774389368,-97.88554516723337,13z?hl=en","kitchen remodeling contractor near Austin, TX",en,11,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOlIWqBbDl8w7X9ru5nbGcNJ7BlilRySR30XbcXbjMai4NHLBfCXQOJX3izL61Z15-uqqypNW5Vv28qIWxrCU4cQ8fPttGsvzyQMb4KOwe0OsFsAclWcw-zFr1bNL1G1sQymMPlA=w408-h306-k-no,/g/12cpkfwg8,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497895,,,,,,
Morales Home Improvement,,Kitchen remodeler,,,,,,,,https://moraleshomeimprovement.com/,(512) 641-0245,+15126410245,False,"{'lat': 30.4216806, 'lng': -97.85428}",5.0,False,False,ChIJYwbFyTnhEAwRoX-eUzLnq7o,"['Kitchen remodeler', 'Bathroom remodeler', 'Service establishment', 'Home builder', 'General contractor', 'Remodeler']",0xc10e139c9c50663:0xbaabe732539e7fa1,13451098915409395617,1.0,4.0,[],2026-03-02T07:54:34.105Z,,[],"[{'day': 'Monday', 'hours': 'Open 24 hours'}, {'day': 'Tuesday', 'hours': 'Open 24 hours'}, {'day': 'Wednesday', 'hours': 'Open 24 hours'}, {'day': 'Thursday', 'hours': 'Open 24 hours'}, {'day': 'Friday', 'hours': 'Open 24 hours'}, {'day': 'Saturday', 'hours': 'Open 24 hours'}, {'day': 'Sunday', 'hours': 'Open 24 hours'}]",[],[],[],,[],https://www.google.com/maps/search/?api=1&query=Morales%20Home%20Improvement&query_place_id=ChIJYwbFyTnhEAwRoX-eUzLnq7o,"https://www.google.com/maps/search/kitchen%20remodeling%20contractor%20near%20Austin,%20TX/@30.48522774389368,-97.88554516723337,13z?hl=en","kitchen remodeling contractor near Austin, TX",en,15,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppUtfxN3Wyz9QKvYxwkg1a57_692H5ocX2B0aGnlNpsPbZMA8KHveVjXlezre2WZXnWWKS3WEXHjw1z0p2Ffpta6BIqvnKX9EPjGEHLqjlB9xXHHnAUNpLio8oWby1R4J0u9uXwQ=w408-h271-k-no,/g/11p5zlrr89,kitchen remodeling contractor,"Austin, TX",1,2026-03-02T01:54:57.497897,,,,,,
